vocab,elem,endpointUrl
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#themeTaxonomy,https://dati.cultura.gov.it/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#uriRegexPattern,http://linkedgeodata.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#mediaType,http://dati.isprambiente.it/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#objectsTarget,https://sparql.proconsortium.org/virtuoso/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#theme,http://opendata.aragon.es/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#vocabulary,https://www.thegazette.co.uk/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#vocabulary,https://id.nlm.nih.gov/mesh/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#feature,http://data.fondazionezeri.unibo.it/sparql/
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#accessURL,https://dati.camera.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#endpointDescription,https://data.europa.eu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#feature,http://id.nlm.nih.gov/mesh/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#landingPage,https://linkeddata.uriburner.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#startDate,https://lod.openlinksw.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#uriSpace,http://weakg.i3s.unice.fr/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#inDataset,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#distribution,https://query.wikidata.org/bigdata/namespace/dcatap/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#subset,http://de.dbpedia.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#distinctSubjects,https://pgxlod.loria.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#accessURL,https://joinup.ec.europa.eu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#entities,https://dati.cultura.gov.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#landingPage,https://sparql.glycoinfo.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#properties,http://dbpedia.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#inDataset,https://sparql.glyconavi.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#sparqlEndpoint,https://lod.openlinksw.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#dataset,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#theme,https://dati.cultura.gov.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#downloadURL,http://ts.opendata.inrae.fr/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#distinctObjects,https://stirdata-semantic.ails.ece.ntua.gr/api/content/cy/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#rootResource,http://de.dbpedia.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#dataDump,https://fr.dbpedia.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#bbox,https://www.foodie-cloud.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#landingPage,https://sparql.wikipathways.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#feature,http://vocabulary.semantic-web.at/PoolParty/sparql/semweb
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#exampleResource,http://webisa.webdatacommons.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#landingPage,http://publications.europa.eu/webapi/rdf/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#classes,https://ldf.fi/ww1lod/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#downloadURL,https://taxref.mnhn.fr/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#entities,http://db.artsdata.ca/repositories/artsdata
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#downloadURL,https://open.bydata.de/api/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#sparqlEndpoint,https://cr.eionet.europa.eu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#dataDump,https://covidontheweb.inria.fr/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#dataDump,http://sparql.proconsortium.org/virtuoso/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#endpointURL,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#keyword,https://data.mvcr.gov.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#subset,http://demo.openlinksw.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#entities,http://ldf.fi/ww1lod/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#keyword,https://opendata.aragon.es/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#vocabulary,http://sparql.datao.net/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#uriSpace,http://ldf.fi/ww1lod/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#classPartition,http://sparql.uniprot.org
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#distinctSubjects,https://vocab.getty.edu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#inDataset,https://lov.okfn.org/dataset/lov/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#classPartition,http://demo.openlinksw.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#linkPredicate,https://sparql.wikipathways.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#contactPoint,https://data.gov.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#exampleResource,https://ontology.inrae.fr/weather/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#temporalResolution,https://data.europa.eu/euodp/sparqlep
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#uriRegexPattern,https://dati.cultura.gov.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#contactPoint,http://virtuoso.plateforme.dipso.inrae.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#byteSize,https://cr.eionet.europa.eu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#property,https://lod.openlinksw.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#theme,https://relate.racai.ro/datasets/rtasc/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#mediaType,https://sparql.wikipathways.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#target,http://sparql.proconsortium.org/virtuoso/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#linkPredicate,http://wikidata.demo.openlinksw.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#entities,http://linkedgeodata.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#keyword,https://data.europa.eu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#startDate,https://dati.isprambiente.it/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#sparqlEndpoint,http://resource.geolba.ac.at/PoolParty/sparql/GeologicTimeScale
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#vocabulary,https://weakg.i3s.unice.fr/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#linkPredicate,https://navi.first.lifesciencedb.jp/fanavi/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#linkPredicate,https://linkeddata.uriburner.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#service,http://uriburner.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#rootResource,https://zbw.eu/beta/sparql/stw/query
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#distribution,https://linked.opendata.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#triples,http://sparql.proconsortium.org/virtuoso/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#mediaType,https://linkeddata.uriburner.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#triples,https://covidontheweb.inria.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#accessURL,https://weakg.i3s.unice.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#contactPoint,https://data.mff.cuni.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#keyword,https://opendatacommunities.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#compressFormat,http://lov.okfn.org/dataset/lov/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#class,https://ldf.fi/ww1lod/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#dataDump,http://vocabs.ands.org.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_2018
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#servesDataset,https://lod.openlinksw.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#vocabulary,https://dati.beniculturali.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#hadRole,https://lod.openlinksw.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#accessURL,https://dati.beniculturali.it/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#classPartition,http://dati.beniculturali.it/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#exampleResource,https://linkeddata.uriburner.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#theme,https://linkedwiki.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#downloadURL,https://semantic.eea.europa.eu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#triples,https://fr.dbpedia.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#sparqlEndpoint,https://api.druid.datalegend.net/datasets/andb/ANDB-ADB-all/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#properties,http://fr.dbpedia.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#subset,https://api.druid.datalegend.net/datasets/dataLegend/Admissies-Haarlem/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#vocabulary,https://chemblmirror.rdf.bigcat-bioinformatics.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#dataset,https://clara.univ-nantes.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#mediaType,http://publications.europa.eu/webapi/rdf/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#inDataset,http://data.bibliotheken.nl/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#endpointDescription,https://data.mvcr.gov.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#byteSize,https://lod.openlinksw.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#endDate,https://data.europa.eu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#sparqlEndpoint,http://statistics.data.gov.uk/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#exampleResource,https://sparql.wikipathways.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#inDataset,https://www.foodie-cloud.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#sparqlEndpoint,https://ruian.linked.opendata.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#objectsTarget,https://taxref.mnhn.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#accessURL,https://opendata.aragon.es/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#temporalResolution,https://lod.openlinksw.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#endpointURL,https://data.dia.gov.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#classPartition,http://vocab.getty.edu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#inDataset,https://linked.opendata.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#themeTaxonomy,http://sparql.odw.tw
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#sparqlEndpoint,http://resource.geolba.ac.at/PoolParty/sparql/lithology
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#distinctObjects,https://sparql.proconsortium.org/virtuoso/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#feature,https://linkeddata.uriburner.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#dataDump,http://uriburner.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#distribution,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#endpointURL,https://www.govdata.de/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#classes,https://linked.opendata.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#properties,http://linkedgeodata.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#accessURL,https://data.mvcr.gov.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#dataDump,http://data.allie.dbcls.jp/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#theme,http://opendatacommunities.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#classPartition,https://clara.univ-nantes.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#downloadURL,https://data.gov.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#downloadURL,https://sparql.proconsortium.org/virtuoso/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#downloadURL,http://virtuoso.plateforme.dipso.inrae.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#hadRole,https://data.europa.eu/euodp/sparqlep
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#servesDataset,https://data.europa.eu/euodp/sparqlep
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#property,https://vocab.getty.edu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#byteSize,https://pgxlod.loria.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#distribution,https://www.foodie-cloud.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#rootResource,http://lov.okfn.org/dataset/lov/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#vocabulary,https://ldf.fi/warsa/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#dataset,https://data.dia.gov.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#landingPage,http://taxref.mnhn.fr/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#entities,http://fr.dbpedia.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#subset,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#keyword,https://joinup.ec.europa.eu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#dataset,http://dati.beniculturali.it/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#uriSpace,http://fr.dbpedia.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#byteSize,https://data.europa.eu/euodp/sparqlep
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#downloadURL,https://data.mff.cuni.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#contactPoint,https://relate.racai.ro/datasets/legalnero/query
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#dataDump,https://digitaalerfgoed.poolparty.biz/PoolParty/sparql/term/id/cht
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#keyword,https://dati.camera.it/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#sparqlEndpoint,http://geosparql.demo.openlinksw.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#inDataset,http://vocab.nerc.ac.uk/sparql/
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#contactPoint,https://open.bydata.de/api/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#sparqlEndpoint,https://pgxlod.loria.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#startDate,https://data.europa.eu/euodp/sparqlep
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#objectsTarget,http://navi.first.lifesciencedb.jp/fanavi/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#downloadURL,https://forum.semantic-metabolomics.fr/sparql
